DATE;CATEGORY;GEO;Medián;Átlag;P90gamma;P90lnorm;P90weibull;P90invgauss;CDF15gamma;CDF15lnorm;CDF15weibull;CDF15invgauss;P90;CDF15
2020-01-01;P3;Országos;16,833333;25,4912884280688;60,367608551505;54,1237002018788;60,0957457901652;55,2821280718696;0,463534232731957;0,449731158782497;0,462960264561797;0,449461916420294;54,1022587681577;0,449638876867186
2020-02-01;Kiemelt P1;Budapest;11,716666;13,9754796335079;27,2226285896168;25,099909509754;28,0299295132824;25,1788970668551;0,632380581749134;0,661078743303648;0,622403000058506;0,659523803308453;25,0777789569044;0,661308640243132
2020-02-01;Kiemelt P1;Országos;10,2416665;11,7697651633166;21,7451465674613;20,1398734836846;22,6559011653687;20,1841298884286;0,728312629483533;0,76489118994736;0,708938393442885;0,763207607688861;20,1326051129915;0,765325183188713
2020-02-01;P1;Budapest;13,516666;15,9304528551088;30,5423371304151;28,1989272202381;31,5557787567754;28,2742270921473;0,557511489805952;0,5717533262847;0,5521329756764;0,571411280279438;28,17896690677;0,572068199091292
2020-02-01;P1;Országos;12,033333;14,0681363297419;26,6635076180186;24,6617629344214;27,6232099024345;24,7134664364226;0,625794883727516;0,653233880254186;0,614407956829163;0,651739547090544;24,6320405688506;0,65329515858247
2020-02-01;P2;Budapest;19,866666;27,0435403485212;59,8503916160598;54,3461202763679;60,2345190149713;55,0493292614857;0,397950199476862;0,359859435936953;0,400285238926269;0,359177243339058;54,3551034619225;0,360252785623386
2020-02-01;P2;Országos;13,25;16,9531920386555;35,6370560454601;32,6028092505794;36,1751635766273;32,8502834046339;0,554912160201113;0,569981780866257;0,552408187335973;0,569271571079136;32,5816760063249;0,570125186136401
2020-02-01;P3;Budapest;27,183333;38,6563323068894;88,1868820361511;79,700695671444;88,3270720131256;80,9962174381501;0,313790921600022;0,239387869496025;0,314901578321358;0,232081646513395;79,6824123075985;0,239317779909141
2020-02-01;P3;Országos;16,533333;24,3997854670683;56,9659132193909;51,1933307718262;56,8285277884821;52,220874931558;0,467969244720692;0,456080118138696;0,467738981385726;0,45604600892798;51,2157288709816;0,456079217163571
2020-03-01;Kiemelt P1;Budapest;10,416666;11,1657891461988;17,92499506953;16,7825282309852;19,3771719576705;16,8031583475855;0,797920212182248;0,836337251592061;0,754186679054433;0,835184813919553;16,7940345421457;0,836066312683147
2020-03-01;Kiemelt P1;Országos;9,733333;10,731502566474;18,4086959552606;17,1907796110456;19,5248756694909;17,1666549980253;0,799121386388026;0,835062041085465;0,768076868017674;0,834889959653436;17,1473432877417;0,836152540842191
2020-03-01;P1;Budapest;12,883333;15,8042937278124;31,8267366257767;29,2595775248885;32,5664564400601;29,3991840320813;0,574929906248604;0,594236535497411;0,570039010670486;0,592958685585958;29,2307213745993;0,594037748012057
2020-03-01;P1;Országos;11,766666;16,2442886780371;36,3245413450425;32,9097609042876;36,4999224304702;33,3942495902213;0,593392447820629;0,618802211330093;0,59209488290116;0,617114476454044;32,9325744275694;0,618791983286089
2020-03-01;P2;Budapest;18,833333;25,88536784331;57,6866516841139;52,3577435498192;57,9951466793355;53,0426810456398;0,417790342652413;0,387665171872951;0,419346916572033;0,387199100478328;52,3389205060345;0,387690452973246
2020-03-01;P2;Országos;13,5;17,4720488841694;37,1107042938394;33,8974523027801;37,6075746768208;34,2042971664385;0,545373684580133;0,558482093561862;0,543555085712658;0,557674304893394;33,8897522305261;0,558315110995809
2020-03-01;P3;Budapest;40,408333;71,2223458448276;180,557810665173;158,139788122693;177,467039859328;163,867237907849;0,281497519660166;0,176034671155572;0,266692914599347;0,152410525100982;158,139404064297;0,175982719086121
2020-03-01;P3;Országos;23,366666;51,4408114553792;139,242553625566;116,90566212711;134,394045725601;123,672060398948;0,411292053983508;0,362138305909367;0,400341756663767;0,353187617077539;116,897767353571;0,362105995045825
2020-04-01;Kiemelt P1;Budapest;10,3666665;11,6528642604167;20,7492776203261;19,28762313693;21,8058587342191;19,2954367320854;0,740205315734869;0,777285975506691;0,715955427789368;0,775813456359211;19,2673545190209;0,777535271251523
2020-04-01;Kiemelt P1;Országos;10,2;11,3799837165072;19,980911917542;18,5990928539221;21,0780074548234;18,6006401526222;0,757516506999264;0,794765998506615;0,730686175450363;0,793554473423684;18,5790409218462;0,7950954678076
2020-04-01;P1;Budapest;12,3;14,573971219531;28,1421065178479;25,9146587487968;29,0302712459723;26,0418151045705;0,608394233469726;0,633450570004173;0,599380605558629;0,63194064244776;25,9473507228373;0,633336640713855
2020-04-01;P1;Országos;11,533333;13,5287956434031;25,7626260407539;23,8007188767618;26,6664114081158;23,8668036936606;0,64828752842152;0,679170035601005;0,635793740651891;0,677292023420009;23,7894485752562;0,679104848491739
2020-04-01;P2;Budapest;16,583333;21,540295752865;45,8936633549812;41,8849579875346;46,4777085250108;42,2922433501959;0,458482566051233;0,444832236476427;0,460225028867865;0,445062013323637;41,8984305385162;0,444823592905419
2020-04-01;P2;Országos;13,666666;17,0015605962511;34,7552448452224;31,8567727489575;35,4631358013922;32,0866805249452;0,543975405517706;0,555814188809768;0,541253482356061;0,555363619618363;31,8756421154387;0,556013638545016
2020-04-01;P3;Budapest;35,183333;82,7845511694352;227,353877466478;188,115347452669;218,149031200052;200,197788838714;0,348332910266465;0,257329581999578;0,32671012483731;0,231143519737071;188,118880024345;0,25730214412724
2020-04-01;P3;Országos;24,833333;63,5914539729811;177,456389387004;143,969655035717;168,883922471637;154,326813329611;0,410773822884874;0,356593220336899;0,396788189643218;0,343654790559984;143,974320137919;0,356577451921491
2020-05-01;Kiemelt P1;Budapest;10,2999995;11,4980068858696;20,2196377374509;18,7994055250805;21,311093689908;18,8159928611474;0,750834684026639;0,788445385760708;0,724560443958866;0,786908409411872;18,7900296478127;0,788528612038074
2020-05-01;Kiemelt P1;Országos;9,8499995;11,5327774283951;21,9119489948332;20,2397636881862;22,6803827921109;20,3005515610196;0,735585518671365;0,772948271015043;0,719110327589453;0,770620076554383;20,2316192050264;0,773021874891035
2020-05-01;P1;Budapest;12,083333;13,9477609629051;25,9526801572181;23,9694312411967;26,9868040016323;24,0677018980969;0,628984747949651;0,656930737099414;0,61616773092241;0,65530703863118;24,0074797171183;0,656754169504857
2020-05-01;P1;Országos;11,45;13,0468452607533;23,7796802773457;22,0085307138837;24,8598807018014;22,0897681420544;0,668723255226606;0,701928227460617;0,651171801956421;0,699656586073124;22,0398654495586;0,701424486086225
2020-05-01;P2;Budapest;16,083333;20,664464985503;43,5915204759149;39,8519228579579;44,2278278095014;40,2051022238625;0,470231964749088;0,460960078794472;0,471668474580316;0,460979792610067;39,8499877576826;0,460770264885166
2020-05-01;P2;Országos;13,283333;16,3897563456031;33,2109416418266;30,4995529471343;33,9381808349683;30,6714723003065;0,5588323340338;0,574213417159176;0,555070373904883;0,573606618654044;30,4882069635023;0,574355930674931
2020-05-01;P3;Budapest;27,875;55,6822350253379;146,96878913568;125,880166627089;143,049531178826;132,003045531656;0,369031113216817;0,299238167647164;0,35580680067766;0,285665149769891;125,878540062263;0,299176618145861
2020-05-01;P3;Országos;19,8166665;44,8810455486001;122,260462425008;102,008518878412;117,627545745441;108,220807458597;0,444043416572578;0,414005166743203;0,436888975186267;0,409192348961357;102,023032767812;0,413798607432125
2020-06-01;Kiemelt P1;Budapest;9,8;11,502631251462;21,922288775234;20,2874824637048;22,6771740886974;20,3131290862442;0,736615149088089;0,773310465017458;0,72044678303657;0,771551728525816;20,2423208306882;0,773982607734971
2020-06-01;Kiemelt P1;Országos;9,708333;10,91868716875;19,4620072841844;18,0442853293885;20,447636263961;18,0972151363524;0,777896594698701;0,815875372721306;0,752798715718109;0,81364066736243;18,0693361713899;0,815275413724767
2020-06-01;P1;Budapest;12,066666;13,949606963964;26,0143287640907;24,0743468005792;27,0417878871786;24,1290002484624;0,629084463413977;0,656741087621669;0,616416912491363;0,655379509459193;24,0610478608576;0,65692050510972
2020-06-01;P1;Országos;11,316666;13,0026571023965;24,0226840452406;22,2565681333808;25,0229173352587;22,2843468553528;0,670512895498605;0,703341544273727;0,654096622416973;0,701773854313975;22,2353890169078;0,703554204881734
2020-06-01;P2;Budapest;17,083333;22,6619141843343;49,137635299561;44,7095147376409;49,6380359556854;45,2560768292138;0,448648124787302;0,430779766306362;0,450536595678554;0,4313926286214;44,770123950859;0,431327738117088
2020-06-01;P2;Országos;13,216666;16,6660919028953;34,5409089160622;31,6153642843572;35,1565288729484;31,8678831703561;0,557979317945833;0,573839984743919;0,555005498673804;0,572867064628247;31,6344730302694;0,57372057081936
2020-06-01;P3;Budapest;25,858333;42,7876779980545;105,77214872528;93,5740842330501;104,482889671468;96,3893110022067;0,358879533504016;0,293766673396054;0,352072393885898;0,28553692580228;93,579544620509;0,293694549244065
2020-06-01;P3;Országos;17,466666;32,7976433755475;84,9816715225009;73,6205291219024;83,1121639225545;76,7520721835179;0,463105513274428;0,44612165799084;0,460168276744824;0,444876698114581;73,6190312554999;0,446059631349418
2020-07-01;Kiemelt P1;Budapest;10,816666;12,5577177986577;23,5596847375686;21,7972878885602;24,4624643436298;21,8451867584216;0,690322654928028;0,725294782477128;0,674136029595817;0,723184383495276;21,7858251715789;0,725230716213996
2020-07-01;Kiemelt P1;Országos;10,083333;11,9161329973333;22,9164194458613;21,152140692898;23,66968354842;21,2220032765327;0,717199097714536;0,753810566193922;0,702384884254834;0,751637380330647;21,1480612552926;0,754023598520532
2020-07-01;P1;Budapest;12,608333;14,8131389914021;28,2683235314759;26,1410801785904;29,2399875886652;26,1919175222725;0,597359870979733;0,620085642648559;0,588601005252956;0,618941978755284;26,0998235782328;0,620176211750923
2020-07-01;P1;Országos;11,7;13,669359615758;25,8911407301817;23,9270077587481;26,8167289477835;23,9933531868746;0,64209121231921;0,672164424391293;0,629542214243252;0,670265986781076;23,9132490160758;0,671997080513333
2020-07-01;P2;Budapest;18,0416665;24,0336732585161;52,3065337543644;47,6244631797695;52,7947409053939;48,1584237962885;0,428678453095431;0,40358402598348;0,431005398664112;0,403634704328493;47,6192624672153;0,403694194315215
2020-07-01;P2;Országos;13,3;16,9613982843634;35,5365519764555;32,4926339077999;36,1079241938607;32,7718166604811;0,553645191733263;0,568471169547216;0,551010120913745;0,567742765093607;32,5085978870465;0,568470150508992
2020-07-01;P3;Budapest;27,6;38,0378503787879;84,9620775804792;77,0468040397978;85,3807396917096;78,1085122017791;0,300261876775414;0,223305896900551;0,304089049318862;0,216026942771987;77,0368056807533;0,223240028944819
2020-07-01;P3;Országos;20,133333;52,0370927938073;145,44615350455;117,749842715494;138,307242465539;126,293022825294;0,446644132656585;0,415389242477941;0,438443554679829;0,409487582352038;117,740515506225;0,415439570109616
2020-08-01;Kiemelt P1;Budapest;10,166666;13,0577338431373;27,5404450487271;25,1666996912875;27,9404330110336;25,3871461247897;0,673139977579186;0,708875492124525;0,667137013285716;0,705804586079599;25,173467695912;0,708753100416762
2020-08-01;Kiemelt P1;Országos;9,8;11,5622441163955;22,191578793887;20,4720676145192;22,9259538763729;20,5516829728491;0,733073279805593;0,770583077430644;0,717667405433687;0,767937218101953;20,4787171559618;0,77040452780173
2020-08-01;P1;Budapest;12,3;14,644842795889;28,4420703828763;26,2013979717759;29,3141030956426;26,3298343013511;0,606834809282239;0,631466580281856;0,598271166920948;0,630149307864395;26,2238056554179;0,631539737477829
2020-08-01;P1;Országos;11,416666;13,295108516652;25,0705437370431;23,2027668905529;25,988743188428;23,2262503764506;0,657670986052564;0,689120039899539;0,643901194006738;0,687730773993093;23,1598680974396;0,689548319095425
2020-08-01;P2;Budapest;19,466666;26,5581627353003;58,8622660525937;53,4355782750939;59,2471763743492;54,1606766176919;0,405169287235757;0,370229809159162;0,407353864058968;0,369721104401547;53,4543998616196;0,370438443714755
2020-08-01;P2;Országos;13,733333;17,6265763112771;37,1544523138992;33,9792429651705;37,7072566318685;34,2375119535982;0,538656965714639;0,549927241342679;0,536917641811548;0,549034884168733;33,9626555886583;0,549687723223011
2020-08-01;P3;Budapest;28,0249995;48,7011347591363;122,777777594225;107,808778620193;120,860355388498;111,549410162551;0,349020530088521;0,276017269638009;0,33955272436409;0,264671961992286;107,810963395008;0,276071438709866
2020-08-01;P3;Országos;20,066666;41,1077904564242;109,263535384388;93,1167874984919;106,140821259417;97,8664062520409;0,436446869418819;0,404642763563231;0,429902453576339;0,399993457721155;93,1174836147497;0,404005920636593
2020-09-01;Kiemelt P1;Budapest;11,216666;13,6771877374302;27,3520602066312;25,1419219802465;28,0291160278542;25,2727699788165;0,646420439347123;0,677555332791396;0,63748472976005;0,675669133524421;25,1417854389578;0,677776298554443
2020-09-01;Kiemelt P1;Országos;10,45;12,0111516213235;22,2028433583333;20,5402574259612;23,1238892570917;20,6024615785584;0,716728692150135;0,753269839211995;0,697881087469802;0,751213678351084;20,5503195044961;0,753312408149134
2020-09-01;P1;Budapest;13,166666;16,1021668735305;32,3093604734006;29,710305513072;33,0808150550446;29,8499634486021;0,564594044101639;0,581431468833999;0,560251151733811;0,580512172387286;29,6888929338722;0,581397989059824
2020-09-01;P1;Országos;11,9;14,4788682756415;28,873706005535;26,5600330118539;29,6106460993568;26,6889902089795;0,617138509306395;0,644275201998211;0,609473286365211;0,64249120705792;26,5552457157037;0,644169236223497
2020-09-01;P2;Budapest;22,433333;32,8682572072942;76,4017113148051;68,7794515339031;76,2728129503653;70,0568851571256;0,373874915492819;0,322638825679874;0,373118615989245;0,319153327257111;68,7622860934703;0,32257481052832
2020-09-01;P2;Országos;14,116666;19,3952041980091;43,2284924027253;39,1881055572604;43,4465133039854;39,7352930760199;0,523087200019511;0,530444630848797;0,522682849897202;0,530069153064455;39,2070896136178;0,530348289010194
2020-09-01;P3;Budapest;35,508333;65,0254724787235;167,08139632933;145,390128478648;163,726295812667;151,203812227298;0,311768442479099;0,216704123593135;0,296881268803833;0,196249234820516;145,399878075283;0,216704430876893
2020-09-01;P3;Országos;22,408333;57,8710712183683;161,732719740969;130,939064620276;153,790907052103;140,437141527187;0,42829412987873;0,385401488788744;0,417145802557751;0,376065168541481;130,947906162716;0,38538033706141
2020-10-01;Kiemelt P1;Budapest;10,883333;12,9728968551402;25,2405351632134;23,2355358466129;26,0056518436473;23,3603840600261;0,672049795882697;0,705571427158609;0,659914974360229;0,703618173096074;23,2608502012796;0,70585223551604
2020-10-01;Kiemelt P1;Országos;10,783333;12,2771692928994;22,3482938482415;20,7666432304235;23,3558867680863;20,7596083743585;0,705665294472059;0,740879861588625;0,685685675836946;0,739542185368119;20,7140611149382;0,741484048899851
2020-10-01;P1;Budapest;13,4;17,4556376140537;37,2761019894169;34,0334899804872;37,7669940561746;34,3497216127647;0,54794384063271;0,561818955139904;0,546266453434116;0,56098337401916;34,0284028808617;0,561632657153799
2020-10-01;P1;Országos;12,333333;14,9744890833884;29,8059409921894;27,361904133527;30,5595182805658;27,5481374817888;0,599499586549506;0,623470624283254;0,592600669713075;0,62191350194926;27,4033924693275;0,623320997420532
2020-10-01;P2;Budapest;25,083333;38,6056862097225;92,2080252163069;82,4690185608678;91,6750211914781;84,389411569199;0,353299671546102;0,289883733066345;0,34985341775455;0,283512456511654;82,4603227353359;0,289906991775902
2020-10-01;P2;Országos;15,466666;22,6408747053358;52,5951307439651;47,3419333194752;52,5270943559668;48,2347240410743;0,489693720137873;0,485849304634339;0,489657897270216;0,485975617543751;47,3463327374881;0,486002551409848
2020-10-01;P3;Budapest;45,133333;78,4090204406439;197,612772189146;173,562826455182;194,552101933121;179,606528365851;0,259463169823661;0,147250618570412;0,244518822778882;0,12116788272094;173,565142909599;0,14729618080733
2020-10-01;P3;Országos;23,35;46,0917348797492;121,295135543727;104,085267252835;118,130102956605;109,013136718385;0,402580827435006;0,352156785902945;0,393168515691338;0,344522413476652;104,081097535462;0,352169251069912
2020-11-01;Kiemelt P1;Budapest;12,3916665;15,3688205034014;31,3148642169194;28,7437777026332;31,9675759037627;28,9136239879983;0,591703480233687;0,614630691346875;0,586434124942185;0,613223873005878;28,7320239293538;0,614511688642693
2020-11-01;Kiemelt P1;Országos;11,466666;13,3966964827303;25,3396913691321;23,4186871179742;26,2878526466353;23,5152655964303;0,653694470427168;0,684851045454777;0,640293996811818;0,683067265295761;23,436128036217;0,684939083398166
2020-11-01;P1;Budapest;15,3749995;20,9983133690213;46,5841284104297;42,2688276087305;46,8859437578731;42,8384235807578;0,490614959401373;0,487497284278693;0,490932630434161;0,487750061502044;42,2920661683714;0,48752550971657
2020-11-01;P1;Országos;13,583333;16,8390151174582;34,2964111984108;31,4950751674644;35,0120691119761;31,6661774506673;0,547319185401781;0,560083342092713;0,544360725572898;0,559518118072202;31,4666939311583;0,560146163978114
2020-11-01;P2;Budapest;33,966666;54,2434113664275;132,00703595463;117,403238044627;130,757377318295;120,512067026947;0,292322434307662;0,199195061961635;0,2844134151538;0,183397784872385;117,375534936896;0,199134051740023
2020-11-01;P2;Országos;17,616666;28,37219292295;69,2819755431317;61,564423609189;68,6047581182715;63,2528811329762;0,453603790295111;0,434677871188094;0,451920342882475;0,433839731450068;61,5593822331213;0,43458949817532
2020-11-01;P3;Budapest;58,333333;97,2750152299066;241,273363366824;213,194128962876;238,18827671308;219,776497300967;0,209692308617421;0,0896290833359586;0,195525225183442;0,061633607178927;213,196158007198;0,0896453683665597
2020-11-01;P3;Országos;28,441666;55,7805303683814;146,465306879832;125,867219928578;142,762107169283;131,761480063703;0,36312037105434;0,290715696666764;0,349849665045266;0,276862353852499;125,876984655702;0,290734311104776
2020-12-01;Kiemelt P1;Budapest;11,425;14,246231573913;29,1979775919506;26,7938560004756;29,7774895599048;26,9494129229969;0,629496501825791;0,658772606416861;0,622798597628097;0,656975351952864;26,7682958177644;0,659018524137994
2020-12-01;Kiemelt P1;Országos;10,933333;12,701328907099;23,8540526516353;22,0353374604125;24,7619773979659;22,1240086258397;0,683775461739844;0,718364547624199;0,668098932089955;0,716133729574568;22,0540107937985;0,718223660692715
2020-12-01;P1;Budapest;14,6;19,6072790171981;42,9596620390325;39,0782143075248;43,2936674791773;39,5308960228416;0,510700757382832;0,513931769977724;0,510375722010688;0,513944787281512;39,0638951196165;0,514038087647852
2020-12-01;P1;Országos;13;16,1012641729798;32,7544949315324;30,0484249363773;33,4532498158825;30,2560119143555;0,56869751120047;0,586665894717821;0,564532372704059;0,585616716282426;30,0619805426293;0,586582423909469
2020-12-01;P2;Budapest;28,416666;42,5593359633281;100,209402646638;89,9019528694928;99,811155807758;91,7935090016874;0,316415808108762;0,238459002156002;0,313690461831115;0,229418933143047;89,9126125820673;0,238584640988768
2020-12-01;P2;Országos;16,516666;23,8404454693626;54,9066338458247;49,512859236357;54,8986995216406;50,3902220656772;0,467141155323414;0,455350330567883;0,467079740960755;0,45521549404819;49,5183938719151;0,455243597775071
2020-12-01;P3;Budapest;50,6999995;75,1589183904958;175,859382784258;158,076234139574;175,409309383267;161,209087964692;0,195125499801354;0,0849334127984055;0,192198036890657;0,0641246928654995;158,077811389306;0,0849516807293385
2020-12-01;P3;Országos;24,6166665;43,1967368805113;109,307526643599;95,8277203799405;107,492889303055;99,2659270909447;0,378510332253652;0,320340037321994;0,370592919561335;0,312685191165553;95,8249016586301;0,320211109399733
2021-01-01;Kiemelt P1;Budapest;10,658333;12,7528014051724;24,9323508662982;22,937721861927;25,6561098450386;23,0622681082621;0,681078910513486;0,71617179670018;0,669037785151064;0,713492269819518;22,9658761376492;0,71581407003926
2021-01-01;Kiemelt P1;Országos;10,666666;12,1023064207149;21,9040584701808;20,3025739595876;22,9207045708314;20,3500925722473;0,714878942733959;0,751243438777368;0,693836302982264;0,749353663466254;20,3107969579759;0,751243782543857
2021-01-01;P1;Budapest;13,366666;16,4483087550138;33,2420713308274;30,5779517979084;33,9880258423883;30,6890308529622;0,556129844100542;0,570521592513854;0,552477534514332;0,570265744408433;30,5163805375533;0,571022011398895
2021-01-01;P1;Országos;12,283333;14,2746936185144;26,8183715461271;24,8051741069573;27,8452204019497;24,8760080617826;0,616387823677429;0,641886412541812;0,605104232904066;0,640865953492662;24,7977021229898;0,642257020331343
2021-01-01;P2;Budapest;24,1;35,5630330194195;82,9988057646104;74,6273806165147;82,8346137834894;76,1120181975572;0,355339128105251;0,295362513955873;0,354149930242237;0,290548339560588;74,6442392251935;0,295458919127931
2021-01-01;P2;Országos;15,533333;21,2836501478005;47,3421961676502;42,9582840325439;47,5976306406988;43,5184750749991;0,486861235088291;0,482385090601225;0,487074640114957;0,482474512549904;42,9531097276765;0,482443749428281
2021-01-01;P3;Budapest;40,383333;58,6946356735632;135,745033861549;122,320433555592;135,650234355653;124,542447662632;0,229595814182869;0,126095742262816;0,228835170299148;0,108834836609898;122,326120264181;0,126060998320681
2021-01-01;P3;Országos;20,95;34,2228388814118;84,1123777037802;74,5558885494881;83,1975542467263;76,7334885102627;0,408279702072323;0,367891763602513;0,404416248622366;0,36490396219462;74,573591478611;0,367975251715893
2021-02-01;Kiemelt P1;Budapest;10,566666;11,626884080402;19,8523924831872;18,5233090174184;21,0972283844855;18,5263628311957;0,750883588697347;0,788166047586208;0,72017115863571;0,787006965931188;18,5065908946416;0,788479520496355
2021-02-01;Kiemelt P1;Országos;10,3416665;12,0024736259766;22,5073259696051;20,8340240881961;23,3771011955546;20,8687519988537;0,715623776722948;0,752078177182435;0,698303519160752;0,750065984978284;20,8137070002277;0,752180578012869
2021-02-01;P1;Budapest;13,566666;16,2621503304982;31,863280692624;29,3685409390579;32,7769151867967;29,4799491464906;0,552615430150042;0,566277156355876;0,548217682336961;0,565586151046993;29,3460478152584;0,566245824029576
2021-02-01;P1;Országos;12,016666;14,0261500018101;26,5281446468416;24,4975459660519;27,4823949095047;24,5863224497139;0,627171728134254;0,6551719793169;0,615654534046585;0,653417624875626;24,5074610848;0,654965921428882
2021-02-01;P2;Budapest;25,566666;38,5956116047332;91,2752897487764;81,8198376214076;90,8658313805789;83,5772843892266;0,344614736488687;0,278513861699677;0,341935079587395;0,271838398583358;81,8098611064385;0,27842031156601
2021-02-01;P2;Országos;15,983333;22,5875378510993;51,3298553714702;46,3943481533368;51,44231440386;47,1397673561135;0,477480018993548;0,469402992651264;0,477538760690868;0,469704792573238;46,4045069696928;0,469571773373376
2021-02-01;P3;Budapest;39,383333;65,1474942091504;161,01066437929;142,459629314122;159,077688873013;146,732949823406;0,271770984796468;0,167995962128733;0,260859871673108;0,146823426573859;142,46988720885;0,167996653430155
2021-02-01;P3;Országos;22,233333;39,54609;100,576339513317;87,9295431092637;98,8052790884312;91,2337221920709;0,402952240313911;0,356833546145195;0,396438324569433;0,351873318462059;87,9657811060319;0,356920813526421
2021-03-01;Kiemelt P1;Budapest;11,758333;14,3987710320513;28,9297994294481;26,599887225671;29,6211460251505;26,737514661888;0,621186766948965;0,648835756890248;0,613679830687198;0,647191914425829;26,5837214162609;0,648965236068594
2021-03-01;Kiemelt P1;Országos;11,05;13,0761587488464;25,2000248405898;23,2341090833258;26,0156172642493;23,33634286557;0,667586237066759;0,701299850258024;0,654932682983214;0,698686924576115;23,2448645481231;0,700792047160033
2021-03-01;P1;Budapest;15,1;19,0539545627062;39,5127059916723;36,1679242621575;40,2119678325434;36,4494942916282;0,497026996716736;0,496187791317216;0,49715960880304;0,496154189799854;36,1886883510116;0,496113423834826
2021-03-01;P1;Országos;13,016666;15,8237592658836;31,5324151052325;29,0234353290776;32,3324009598297;29,1472977031066;0,571571543892961;0,590310130722299;0,566493693259025;0,588700580774087;28,9954167459344;0,589760589659113
2021-03-01;P2;Budapest;32,416666;48,945327700359;115,728111313673;103,746872500464;115,243661798352;105,990813271387;0,287783973466695;0,197888684368669;0,284119667124396;0,184946478513118;103,755597402272;0,197965714741821
2021-03-01;P2;Országos;18,65;28,9383615775125;69,4133710181089;61,9895084552102;68,9518137207327;63,4901632589094;0,434742591156569;0,40832301864741;0,433100325608378;0,407115403878543;61,9991963635714;0,408132953278176
2021-03-01;P3;Budapest;51,8166665;88,3659310454544;221,155000905966;194,780363288195;218,001315932276;201,191919862734;0,233051934788075;0,115095174331856;0,218028262895787;0,0870057356683215;194,774039400073;0,115108332847296
2021-03-01;P3;Országos;28,533333;51,4565698615267;131,501995823642;114,743558046266;129,04578256685;119,187610202266;0,351005034965844;0,27686637236868;0,340002863315245;0,264432703378621;114,75497871403;0,276885621815683
2021-04-01;Kiemelt P1;Budapest;11,0416665;11,9988091875;19,9343608909414;18,6237318376321;21,328149305993;18,6286164502893;0,736331108658873;0,773590806817977;0,702343272026893;0,772620879624683;18,6199395894224;0,773785381714503
2021-04-01;Kiemelt P1;Országos;10,85;12,0515999859485;20,9759417536201;19,5535648671106;22,1695060600431;19,545835548776;0,723467904542586;0,759670815562676;0,697110231175595;0,758548558687628;19,5218870307707;0,760113100770008
2021-04-01;P1;Budapest;12,5;14,5495103008511;27,4035164041856;25,3333986457649;28,4190685032235;25,3920867633208;0,605624961388693;0,62990127500254;0,595440321164995;0,628419974103928;25,3284716765057;0,629625408328755
2021-04-01;P1;Országos;11,616666;13,3962897662812;24,889950699401;22,9845308862778;25,894513307546;23,0889683933796;0,65284375130424;0,684148873512642;0,638134486110629;0,682220240757263;23,0275404447077;0,683937540726353
2021-04-01;P2;Budapest;20,883333;27,4244872642955;58,996006664416;53,7731145961545;59,6598381140024;54,3284529726109;0,372790898904699;0,326931665712666;0,377991330874791;0,325662098931343;53,7863289830414;0,326989456538237
2021-04-01;P2;Országos;16,25;21,3099873072497;45,7836776755807;41,7474424901753;46,3109364845681;42,1726866502273;0,467433669611896;0,456862090826196;0,468666804315405;0,456867273080281;41,7510191551964;0,456717626635886
2021-04-01;P3;Budapest;32,5249995;50,6274224488818;121,612104881755;108,575984699032;120,790622175485;111,233313277091;0,294893070497209;0,205256201975235;0,289236274657272;0,191533560118444;108,592261926119;0,205332634298373
2021-04-01;P3;Országos;22,916666;35,7899291718695;86,1236798353612;76,853741015096;85,4942074145711;78,7513781211247;0,379065621190763;0,32691574695943;0,375566858958426;0,322271462791124;76,858563878871;0,326774322679031
2021-05-01;Kiemelt P1;Budapest;9,833333;10,3471731812865;15,7117842951442;14,8123460452804;17,2865749501861;14,8009030681558;0,873952583639215;0,906731951466203;0,81775482263748;0,907228545850764;14,8027572282815;0,907086246393057
2021-05-01;Kiemelt P1;Országos;9,533333;10,7973852950981;19,4783009340962;18,0593773539828;20,4053934514457;18,106436285617;0,781035092872725;0,818317418331308;0,75754700971805;0,816352321683221;18,0710645841438;0,818138820411687
2021-05-01;P1;Budapest;11,35;12,7236562966361;22,5453318919927;20,9133985701652;23,7205071408337;20,9735703318598;0,686002277998695;0,72065999518974;0,66430878601026;0,71854694044305;20,9430744854614;0,720162155324504
2021-05-01;P1;Országos;10,75;12,2120867113447;22,1469469543513;20,5187227012681;23,1726069986085;20,5850506808435;0,709195455395404;0,745708146232302;0,688604059099935;0,743261955676812;20,5345615457462;0,745267665336512
2021-05-01;P2;Budapest;18,833333;24,2825145176181;51,3873981583468;46,9303793166628;52,1219010043225;47,3688650632495;0,406749357306903;0,374486688056866;0,41139699991494;0,374446074523655;46,958929753386;0,374780121538145
2021-05-01;P2;Országos;14,483333;18,4679952309656;38,6846504742216;35,4013603969531;39,3071985039826;35,6735924552453;0,51545238058605;0,519990174451699;0,514762145418948;0,519840241100786;35,3921620436688;0,52004847020283
2021-05-01;P3;Budapest;32,683333;46,8116158246754;107,295719095587;96,8373744196425;107,363375298066;98,4753593214527;0,270076010359388;0,179135975604973;0,270810199202009;0,166850534261096;96,8524663301159;0,17910550796946
2021-05-01;P3;Országos;20,65;31,3068017866608;74,1692046004501;66,4585326330218;73,8346109685533;67,9277084816825;0,402923412948922;0,363073666822624;0,401214192579615;0,360734705783109;66,4758602004905;0,363017197109336
